service_id,venue_id,venue_name,service_name,normalized_service_name,service_category,description,duration_minutes,price,currency,price_raw,price_type,tax_service_status,couple_price,per_person,booking_url,source_url,date_verified,confidence
obs-a0173cdaa5-s2,obs-a0173cdaa5,Spa Spa Bali,Body Massage + Refs Package,Spa Package,Spa Package,Enjoy our signature body massage with reflexology for total relaxation and renewal.,,,,,,,,,,https://sparsabali.com/index.php/body-treatments-menu,2026-08-25T01:39:11+00:00,medium
obs-a0173cdaa5-s3,obs-a0173cdaa5,Spa Spa Bali,Body Scrub + Refs Package,Body Scrub,Body Scrub,"Start with a body scrub, then relax with a reflexology session for a better spa experience.",,,,,,,,,,https://sparsabali.com/index.php/body-treatments-menu,2026-08-25T01:39:11+00:00,medium
obs-a0173cdaa5-s4,obs-a0173cdaa5,Spa Spa Bali,Body Scrub + Ear Candle,Ear Candle,Ear Candle,"Enjoy a therapeutic massage with smooth, heated stones to relieve muscle tension and promote relaxation.",,,,,,,,,,https://sparsabali.com/index.php/body-treatments-menu,2026-08-25T01:39:11+00:00,medium
obs-a0173cdaa5-s5,obs-a0173cdaa5,Spa Spa Bali,Back & Shoulder + Ear Candle,Ear Candle,Ear Candle,"Our targeted back, neck, and shoulder massage is designed to release tight muscles and increase relaxation.",,,,,,,,,,https://sparsabali.com/index.php/body-treatments-menu,2026-08-25T01:39:11+00:00,medium
obs-a0173cdaa5-s6,obs-a0173cdaa5,Spa Spa Bali,Back & Shoulder + Refs Package,Neck & Shoulder,Neck & Shoulder,"Restore your energy with reflexology, targeting foot pressure points for better overall well-being.",,,,,,,,,,https://sparsabali.com/index.php/body-treatments-menu,2026-08-25T01:39:11+00:00,medium
obs-a0173cdaa5-s7,obs-a0173cdaa5,Spa Spa Bali,Massages,Traditional Massage,Traditional Massage,"Unwind with our expertly crafted massages, designed to melt away tension and promote relaxation.",,,,,,,,,,https://sparsabali.com/,2026-08-25T01:39:11+00:00,medium
obs-a0173cdaa5-s8,obs-a0173cdaa5,Spa Spa Bali,Facial Treatment,Facial,Facial,"Rejuvenate your skin with our personalized facial treatments, tailored to address your unique concerns and leave you glowing.",,,,,,,,,,https://sparsabali.com/,2026-08-25T01:39:11+00:00,medium
obs-a0173cdaa5-s9,obs-a0173cdaa5,Spa Spa Bali,Body Treatments,Body Treatment,Body Treatment,"Experience pure bliss with our luxurious body treatments, designed to nourish and revitalize your skin.",,,,,,,,,,https://sparsabali.com/,2026-08-25T01:39:11+00:00,medium
obs-e69e44bc95-s1,obs-e69e44bc95,"The Ritz-Carlton Spa, Amelia Island",Strength and Resilience Massage,Traditional Massage,Traditional Massage,"Inspired by the arduous migration of the painted lady butterfly, this revitalising, transformative massage combines aromatherapy oils, stretches and massage to boost energy levels and support the immune system. Strengthening both mind and body, you’ll emerge from this treatment stronger and more resilient.",100,,,,,,,,https://www.ritzcarlton.com/en/hotels/usa/amelia-island/spa,https://www.ritzcarlton.com/content/dam/marriott-digital/rz/us-canada/hws/j/jaxam/en_us/document/assets/rz-jaxam-6-23-spa-menu-21182.pdf,2026-08-25T01:39:11+00:00,medium
obs-e69e44bc95-s2,obs-e69e44bc95,"The Ritz-Carlton Spa, Amelia Island",Ocean Healing,Other,Other,"Ocean Healing summons the restorative properties of the sea. A therapeutic bath stimulates circulation in preparation for a vigorous sea salt exfoliation. Soft, glowing, youthful skin is revealed followed by a warm salt stone massage instilling deep relaxation.",100,,,,,,,,https://www.ritzcarlton.com/en/hotels/usa/amelia-island/spa,https://www.ritzcarlton.com/content/dam/marriott-digital/rz/us-canada/hws/j/jaxam/en_us/document/assets/rz-jaxam-6-23-spa-menu-21182.pdf,2026-08-25T01:39:11+00:00,medium
obs-e69e44bc95-s3,obs-e69e44bc95,"The Ritz-Carlton Spa, Amelia Island",Natural Facelift,Other,Other,"This specialized facial is the complete approach to skin health using cutting edge pre and post probiotic technology combined with the same benefits of physical exercise to detoxify, invigorate, sculpt, and relax. Powerful age-defying techniques inspired by Japanese Kobido massage, along with a rose quartz Gua Sha tool give instant results.",100,,,,,,,,https://www.ritzcarlton.com/en/hotels/usa/amelia-island/spa,https://www.ritzcarlton.com/content/dam/marriott-digital/rz/us-canada/hws/j/jaxam/en_us/document/assets/rz-jaxam-6-23-spa-menu-21182.pdf,2026-08-25T01:39:11+00:00,medium
obs-e69e44bc95-s4,obs-e69e44bc95,"The Ritz-Carlton Spa, Amelia Island",Vitamin C Lighten & Brighten Facial,Facial,Facial,"Supercharge your skin with vitamin C - nature’s most potent - and proven - skin brightening treatment. Combined with our signature Alpha Beta® Professional Peel System, this high-performance facial is the go-to for combatting sun damage, reversing signs of aging, and restoring luminosity for firmer, brighter skin. This facial includes a collagen-building light therapy treatment for the face.",,,,,,,,,https://www.ritzcarlton.com/en/hotels/usa/amelia-island/spa,https://www.ritzcarlton.com/content/dam/marriott-digital/rz/us-canada/hws/j/jaxam/en_us/document/assets/rz-jaxam-6-23-spa-menu-21182.pdf,2026-08-25T01:39:11+00:00,medium
